is_one,ConsecutiveLimitUp,IChangeRatio,billboard_weight,large_alpha,CirculatedMarketValue_Discrete,Turnover,IndcdZX_C39,IndcdZX_C37
0,1,-0.060892719299162304,0.0,-6.85,1,0.039059150899162606,True,False
0,1,-0.3985103774627906,0.0,-17.9,2,-0.44217613888501534,True,False
0,1,0.7375848470710412,0.0,-9.5,1,-0.543151547898575,False,False
0,1,-3.1380533820094074,0.0,-33.93,1,-0.1299837293705359,False,False
0,1,1.2087739668473079,0.0,-28.7,1,-0.7531561506926422,False,False
0,1,0.24290414898199073,0.0,-3.45,1,-0.504008421934485,False,False
0,1,0.05172519884353052,0.0,-5.06,1,-0.5087714129256906,False,False
0,1,0.2103228644878783,0.0,-8.46,2,-0.8267660114658205,False,False
0,1,-3.2403420885824086,0.0,-2.24,1,-0.891975688127236,False,False
0,1,-0.9303762372027304,0.0,-10.43,2,-0.9590039613489301,False,False
0,1,-1.4577562679181184,0.0,-4.5,2,-0.0809682220792196,False,False
0,1,-0.3505238117133099,0.0,-6.53,2,-0.45005672397955554,False,False
0,1,-0.23389225707496555,0.0,-3.89,2,-0.31825177327746473,False,False
0,1,-0.45594079379027497,0.0,-24.19,2,-0.1858406237219477,False,False
0,1,2.2516111669233543,0.0,-7.04,1,-0.8441725785427721,False,False
0,1,-0.5142565711094471,0.0,-8.89,2,-0.9868025087703303,False,False
0,1,-0.5319047668770913,0.0,-12.5,1,0.17744568915273784,False,False
0,1,-0.5584655966277264,3.090189596007812,7.96,1,-0.5791770797593304,False,False
0,2,0.14704906561525424,-2.586234267710728,-32.34,1,1.436867107063715,False,False
0,1,-0.4464379191461589,0.0,-17.73,1,0.412044645428667,False,False
0,1,0.5564990122378225,0.0,-22.62,1,0.7823455450358552,False,False
0,1,0.9145980213424961,0.0,-12.58,1,0.6696791581347907,False,False
0,1,-1.666937558220898,0.0,-6.31,1,-0.6236893955680524,False,False
0,1,2.117154344319028,0.7071535166256515,2.32,1,-0.456551711694836,False,False
0,2,-1.3003981076621336,-1.100111745436176,-9.98,1,-0.33799653593191714,False,False
0,1,-0.3052523530050052,0.0,-15.72,1,-0.605243630456656,False,False
0,1,-0.4591280933603512,0.0,-3.01,1,-0.7048334420909559,False,False
0,1,-0.83092068580313,0.0,-5.17,1,-0.7003302506083614,False,False
0,1,1.6621968427237053,0.0,-24.26,1,-0.728648397046984,True,False
0,2,0.16605481490348648,0.0,-12.01,1,-0.9174360399711353,True,False
0,1,-0.10976464604033088,0.0,2.91,1,-0.8759547184295443,True,False
0,1,1.8101701764677989,2.143769125327966,3.06,1,-0.30664739522616363,True,False
0,1,0.2875853670291702,0.0,-4.88,1,-0.6999838512635465,False,False
0,1,-0.319359104805898,0.0,-1.97,1,-0.37306946959443155,False,False
0,1,-0.5789469475687717,0.0,-2.8,2,-0.1959728045577851,False,False
0,1,-0.654674824391138,0.0,-21.36,1,-0.7020622473324363,False,False
0,1,2.0570678450164803,0.0,-16.2,2,-0.9806539203998649,True,False
1,1,0.36815321727276334,-1.430593661052753,9.78,1,-0.8484159705167553,False,False
1,2,-0.7734902694756457,0.0,14.92,1,-0.8879054958256604,False,False
1,3,-0.5316096465465288,-1.862035416702386,19.62,1,-0.961342156926431,False,False
0,4,0.38320435413145654,-1.936126738902152,-21.76,1,1.7029884037178054,False,False
0,5,0.1463998008880165,-1.285305437375741,-11.87,1,0.3003308567258434,False,False
1,6,0.37842340477634223,0.0,11.93,1,-1.0115700619245998,False,False
0,7,-0.24616926282637022,-2.477761647804267,-33.52,1,2.087578276298611,False,False
0,1,0.24343536557700343,0.0,-9.01,1,-0.43542135166112367,False,False
0,1,0.5833549623190202,0.0,-5.87,1,0.02459697825313838,False,False
0,1,1.0340627311542414,0.0,-1.03,1,0.5744193383106777,False,False
0,2,-2.0835294168430813,0.0,-15.0,1,0.714018274271105,False,False
0,1,-0.086391115859772,0.0,-16.59,1,0.31609202691492405,False,False
0,1,1.2942998386443527,-1.193774281162904,-35.62,1,0.8481614205506969,False,False
0,1,-1.412838953606489,0.0,-14.51,1,-0.4162827878600973,False,False
0,1,-0.7338851211141432,0.0,-10.562,1,-0.9620349556160609,False,False
0,1,-0.905822225699921,0.0,-23.3,1,-0.9702619400554161,False,False
0,1,1.4804617431632485,0.0,-24.14,1,0.06391330388963581,False,False
0,1,-0.15521317694697315,0.837856810259774,-7.34,1,-0.5525043302085788,False,False
0,2,-0.3054294252033427,0.0,-26.82,1,-0.19017061553213466,False,False
0,1,0.09398643018009657,0.0,-9.56,1,-0.5649747066219172,False,False
0,1,-1.4693840089422854,0.0,-12.86,1,-0.6897650705915053,False,False
0,1,0.18541470858839385,0.0,-9.35,2,-0.9270486217897503,False,False
0,1,-1.390586880682068,0.0,-5.77,2,-0.8787259131880639,False,False
0,1,0.2033580246866007,1.516849516682219,5.19,2,-0.8026912570011809,False,False
1,2,0.21079505701677848,0.0,18.51,2,-1.049933789362856,False,False
0,3,-0.9692730967708827,0.7781358839006195,-2.89,2,-0.6982518545394718,False,False
0,4,-0.22438938243084947,0.0,12.08,2,-0.8998562732217763,False,False
1,5,-0.812623225308248,0.1982477775610854,-7.27,2,-0.7449291662532871,False,False
0,6,0.28770341516139525,4.35586604947871,8.63,2,-0.8837487036878808,False,False
1,7,0.29655702507827364,-2.079986021736616,-6.45,2,-0.9981470873130202,False,False
0,8,-0.600549755765955,-1.166856140108379,-30.52,2,0.14332535368846464,False,False
0,9,0.7013440704779524,-1.636240224773831,-14.52,2,-0.11370296016423302,False,False
0,10,0.548530763312632,-0.7728521899682772,-12.36,2,0.27365810717509176,False,False
0,1,-3.018824768462112,0.0,-16.25,3,-0.32734475607885727,True,False
0,1,0.2103228644878783,0.0,-12.76,2,-0.75125095429616,False,False
0,1,0.05249251170299331,0.0,1.3,3,-0.5916474561726689,True,False
0,1,0.9755108575706191,0.0,-21.06,2,-0.9014150702734436,True,False
1,1,-0.5072327072420569,1.300677221467761,-28.04,1,-0.5820348743540538,False,False
0,2,-3.1380533820094074,0.0,-33.69,1,0.18870366785922388,False,False
1,1,2.726400754732485,0.0,7.13,1,-0.9487851806768889,False,False
0,2,0.2103228644878783,0.308377988012017,2.96,1,0.42260982544552317,False,False
0,3,-1.0533233669151147,-1.643367873703736,-8.92,1,0.9399572469266603,False,False
0,4,-1.7495122267123169,-0.8832988955796782,-28.8,1,0.8574276030244968,False,False
0,1,-0.6529631264738749,0.0,-9.09,1,-0.6673357130147369,False,False
0,1,0.29655702507827364,1.034054289288267,12.68,1,-0.7134068258751262,False,False
0,2,-0.600549755765955,0.0,-7.14,1,-0.3650156848274838,False,False
0,1,-0.7639873948315296,0.0,-11.17,1,-0.7916064779671024,False,False
0,1,-0.8945486290724293,0.0,-13.5,1,-0.688206273539838,False,False
0,1,1.1077247656626694,0.0,-15.1,1,-0.11041216638849088,False,False
0,1,-0.5909878570557263,0.8646966039508704,-5.88,1,0.9734713835375074,False,False
0,2,0.19485855916639744,0.0,-17.61,1,0.5218532377350081,False,False
1,1,0.5252162571981855,0.1674903522771592,16.63,2,-0.9053986627388156,False,False
1,2,0.2438485340397911,0.0,21.6,2,-1.000571882726725,False,False
0,3,1.667154864277157,0.3632293692920519,-7.46,2,1.8768808748149133,False,False
0,4,-0.25224874163596006,0.3220715010170777,-13.8,2,2.272642126266001,False,False
0,1,-0.6180799034013741,0.0,-11.72,2,1.6305043408152753,False,False
0,1,-1.056982859014091,-0.1543168842042199,-19.12,2,1.6613338825038066,False,False
0,1,0.7330990180464896,-0.8715059408252118,-0.87,2,0.8821085563425626,False,False
0,2,-1.0173777106525885,0.7207891412904631,1.41,2,0.6539179879457101,False,False
0,3,0.6174118484659455,-0.3863704189238482,-20.43,2,2.181885497924482,False,False
0,1,0.06152319381820925,0.2717857097427582,5.1,2,0.548352787613352,False,False
0,2,1.2839706270746614,-0.178878446916999,-5.09,2,1.720914569811979,False,False
0,1,-0.9374001010701205,0.0,-18.55,3,-0.751597353640975,True,False
0,1,0.0003152372595234726,0.0,-2.96,1,0.6232616459295865,False,False
0,1,2.726400754732485,0.0,4.95,1,-0.5830740723884987,False,False
1,2,0.2103228644878783,3.269226448863589,26.39,1,-0.9543275701939282,False,False
0,3,-1.0533233669151147,-1.064977753947901,4.73,1,1.4095881586595371,False,False
0,4,-1.7495122267123169,2.125530535151786,-9.06,1,1.211274533752975,False,False
0,1,-1.3126751134135384,0.0,-19.48,1,0.5052260691838901,False,False
0,1,-0.3479267528043589,0.0,-27.7,1,0.7182616662450881,False,False
0,1,0.1479344266069421,0.0,-24.69,1,-0.6423083603518562,False,False
0,1,-0.0927657149999244,0.0,-9.78,2,-0.7858042889414519,False,False
0,1,-0.17976718844978248,0.0,-5.69,2,-0.3857130456801774,False,False
0,1,0.20288583215770048,0.0,-22.6,2,-0.8866064982826042,False,False
0,1,0.5479995467176192,0.0,-1.92,2,-0.7670987243214442,False,False
0,1,-0.8194700169773006,0.0,-6.97,2,-0.4458999318417761,False,False
0,1,-0.8039466875897073,0.0,0.0,1,-0.8555171570854619,False,False
0,1,2.125889906103682,0.0,-12.95,2,0.654004587781914,False,False
0,1,0.4652478060278627,1.903547758787804,6.19,2,0.06659789881195177,False,False
0,2,-0.31953617700423564,0.0,-23.09,2,0.9558050169519445,False,False
0,1,-1.0385083263208716,0.0,-14.01,2,-0.10227178178533944,False,False
0,1,-0.8828618639821497,0.0,-24.31,2,-0.07966922453616354,False,False
0,1,-1.52144323525353,0.0,-11.34,1,-0.46651069285826596,False,False
0,1,-0.44478524529500824,-1.264971941049641,-18.05,2,0.4255542198764501,False,False
0,1,1.781838624733788,0.0,-24.57,2,0.6983437039182282,False,False
0,1,0.8182117213807469,0.0,-14.15,1,-0.7255308029436495,False,False
0,1,1.8975257943143322,0.0,-5.08,1,-0.7432837693654161,False,False
0,1,-0.22934740398430134,0.0,-5.87,3,-0.8355125949223983,False,False
0,1,1.0680015691689417,0.0,-8.59,2,-0.811351240621555,False,False
0,1,-0.7331178082546804,0.0,-6.27,2,-0.8994232740407576,False,False
0,1,0.016251735109904533,0.0,-3.23,2,-0.9648927502107844,False,False
0,1,1.7533300008014399,0.0,-29.25,2,-0.9465335849355917,False,False
0,1,0.6391917288614664,0.0,-33.66,1,-0.6843958807468735,False,False
0,1,-0.10197346931347792,-0.3954389747288074,-8.33,1,-0.40182061521407286,False,False
0,2,-0.8030613265980194,0.5834487995246468,-17.91,1,1.9219993894770613,False,False
0,3,-0.48226552727646,-1.000217663634031,-13.51,1,2.9749667978783245,False,False
0,1,0.027171187340721176,0.0,-8.9,1,-0.3082061922778309,False,False
0,1,-1.6453937740898272,0.0,-13.08,2,-0.8629647429989834,False,False
0,1,0.9487729556216465,0.0,-6.78,2,-0.9154442437384492,False,False
0,1,-1.3399442319575237,0.0,1.33,2,-0.9438489900132757,False,False
0,1,0.5554956031139096,0.0,-4.81,1,-0.3033566014504216,False,False
0,1,-0.38210168708350944,0.0,-16.66,2,-0.8476365719909216,False,False
0,1,0.0023220555073492333,0.0,-19.83,1,-0.8311826031122113,False,False
0,1,-0.6405090485241326,0.0,-10.39,1,-0.6401433644467628,False,False
0,1,-0.8276153381008288,0.0,-36.96,1,-0.1805580337135196,False,False
0,1,1.015706246593247,0.0,-7.57,1,-0.5304213719766254,False,False
0,1,-0.5975985524603288,0.0,-34.0,2,0.20758243215163888,False,False
0,1,0.982947889900797,2.144812799632301,-3.91,1,-0.6350339741107422,False,False
0,2,0.06606804690887347,-2.532350147617348,-28.09,1,0.9276600701857293,False,False
0,3,-0.018513439830371188,-1.645188671189655,5.88,1,0.886611747825157,False,False
0,1,-0.8439650044139975,-2.058593842148038,-36.45,1,1.0721951968097698,False,False
0,1,-0.275740319948744,0.0,-3.58,1,-0.008397559340486272,False,False
0,1,0.3786004769746798,0.0,-17.1,1,0.16376291503254709,False,False
0,1,-0.10734465932971747,0.0,-23.08,1,-0.2717476612360568,False,False
0,1,-0.45771151577365066,1.558343653384335,0.32,1,0.18489327506625938,False,False
0,2,0.6898934016521232,-2.081840009632982,-14.97,1,1.0434440511901284,False,False
0,1,-0.10097006018956504,0.06926923991294434,9.41,1,0.1615979191274536,False,False
0,2,0.6952645916683627,-0.8741521868217437,-24.4,1,0.8419262323440276,False,False
0,1,-0.051507892787271234,0.0,-0.93,1,-0.29279142143356546,False,False
0,1,-0.8330455521831809,0.0,-2.92,2,-0.3555763026812762,False,False
0,1,-0.6991789702399799,-0.6467913682347871,3.35,2,0.42564081971265394,False,False
0,2,0.3271905153906728,0.0,-9.7,2,-0.07135564026060456,False,False
0,1,-0.8223031721507018,0.0,-23.29,2,-0.670626506790479,False,False
0,1,-2.907210259443332,0.0,-12.59,1,-0.21970115967760964,False,False
0,1,0.28315856207073103,-1.108558876583634,-12.98,1,0.017495791684431647,False,False
0,1,0.15808656597829596,0.0,-7.25,1,-0.5490403367604293,False,False
0,1,-1.5832414324733413,0.0,-6.02,1,-0.031866114951699595,False,False
0,1,2.303080152573474,0.0,-0.899999999999999,1,-0.5187303940891206,False,False
0,1,0.5278133161071366,0.0,-6.21,2,0.08980665491455374,False,False
0,1,0.5577385176261854,0.0,-5.96,1,-0.8035572553632185,False,False
0,1,-1.3698694334765726,0.0,-4.86,1,-0.38978323798175324,False,False
0,1,-0.7551337849146512,0.0,-7.87,1,-0.888684894351494,False,False
0,2,-0.2866007481134481,0.0,-7.18,1,-0.9938170955028331,False,False
0,1,1.1849872682039613,0.0,-6.99,1,-0.9259228239191017,False,False
0,1,-0.10451150415631638,0.0,-9.59,1,-0.77047611793339,False,False
0,1,1.6881674318132152,0.0,-12.67,1,-0.740339374934489,False,False
0,1,-1.2571334672016545,0.0,-8.18,1,-0.9106812527472437,False,False
0,1,0.9390339847130802,0.0,-16.71,1,-0.6962600583067857,False,False
1,1,1.7725128222880098,5.561414107998066,23.09,1,-1.0415336052510935,False,False
0,2,0.9969365935694648,0.0,-21.22,1,0.19242746081598452,False,False
0,1,-0.596595143336416,0.0,-10.64,1,-0.8730969238348208,False,False
0,1,-0.24469366117355718,0.0,-0.29,1,-0.6643913185838098,False,False
0,1,0.7274917317658,-1.63252227318769,-23.26,1,-0.09742219095793002,False,False
0,2,-2.4732063013179544,0.0,-46.33,1,-0.8989036750235352,False,False
0,1,-0.6586884608867896,0.0,-4.81,1,-0.6575499315237143,False,False
0,1,0.03997940968713854,0.0,-8.01,1,-0.5368297598557021,False,False
0,1,0.05249251170299331,0.0,-5.41,1,-0.6071488268531383,True,False
0,1,0.597343665987688,0.0,-13.16,1,-0.8492819688787927,True,False
0,1,-1.0552121370307153,0.0,-1.9,1,-0.6108726198098989,True,False
0,1,0.0798796783792037,6.629095003099176,14.12,1,-0.891975688127236,True,False
1,2,-0.43144580635357815,0.0,-4.49,1,-0.9693959416933787,True,False
0,3,0.5915002834425482,0.8941116109676133,-2.51,1,-0.7230194076937412,True,False
0,4,-0.3124532890707329,-0.8961662449415794,-33.3,1,0.22776019398711006,True,False
0,1,0.5731437988815538,1.388691766309558,7.36,1,-0.7335845877105973,False,False
0,2,-1.0085241007357102,0.6855158414767578,-2.69,1,0.4237356233161717,False,False
0,3,-1.8754105597303272,-3.124305344900802,-29.08,1,0.10245023100029979,False,False
0,1,-1.3003981076621336,0.0,-9.68,1,-0.7879692848465454,False,False
0,1,-1.1103406147798114,0.0,-17.05,1,-0.5826410732074802,False,False
0,1,-0.9303762372027304,0.0,-7.05,1,-0.46261370022909765,False,False
1,1,0.6615028258519998,3.983773131486632,22.48,1,-0.9101616537300212,False,False
1,2,0.3061779478546148,0.0,29.89,1,-0.9551935685559656,False,False
1,3,-0.49182742598668866,0.8069507007965478,15.43,1,-0.9976274882957976,False,False
0,4,0.6768490830412557,-3.033619329237892,-30.0,1,0.9622134048310211,False,False
0,1,0.2341685871973374,0.0,-7.93,1,-0.42113237868750675,False,False
0,1,0.6122177306480436,0.0,-5.96,1,0.06720409766537783,False,False
0,1,0.5204943319091838,2.031306543591076,1.59,1,-0.2005625958765833,False,False
0,2,-0.7901350561193771,0.0,-7.25,1,0.15198533730883856,False,False
0,1,0.32848904484514824,-0.3709039688776114,9.22,1,-0.3185981726222797,False,False
0,2,-0.4473823042039592,0.0,-20.7,1,-0.254427693995309,False,False
0,1,-0.4549373846663621,0.0,-17.52,1,-0.32466016115654134,False,False
0,1,1.3218640775189008,0.0,-13.14,2,-0.8621853444731499,False,False
0,1,0.16516945391179863,-1.421876924377729,1.48,2,-0.12556713772414524,False,False
0,1,-0.7945618610778162,0.0,-22.25,2,-0.3935936307747177,False,False
0,1,0.038680880232663056,0.0,-27.59,1,0.2808458935800021,False,False
0,1,-0.36398129878696506,0.0,-9.46,1,-0.5631561100616388,False,False
0,1,1.317909465089362,0.0,-1.48,1,-0.3506401120176631,False,False
0,1,0.9213857889454363,0.9076743519889142,8.02,1,-0.3092453903122759,False,False
0,2,-0.7663483574760305,-3.463937119379641,-43.79,1,-0.12643313608618265,False,False
0,1,0.019025866217193085,0.0,-16.15,1,0.020613385787766246,False,False
0,1,-0.5058161296553565,0.0,-31.53,1,0.39152048424838076,False,False
0,1,-0.33517755452405407,0.0,-7.85,1,-0.26603207204661,False,False
0,1,0.5331254820572635,0.0,-1.92,1,0.6480291990838559,False,False
0,1,-0.9267757691698665,0.0,-15.15,1,-0.45022992365196307,False,False
0,1,-0.6474148642592977,0.0,-14.8,1,-0.5432381477347789,False,False
0,1,1.4651154859739928,0.0,-13.47,2,-0.591993855517484,False,False
0,1,-0.8707029063629702,0.0,4.45,1,-0.2897604271664346,False,False
0,1,-0.654674824391138,0.0,-11.22,1,-0.3686528779480408,False,False
0,1,0.47587213792811683,0.0,-0.58,1,-0.460535304160208,False,False
0,1,0.3100145121519287,0.0,-21.33,1,-0.45048972316057423,False,False
0,1,0.235821261048488,10.24160892436985,8.52,1,-0.9339766086860495,False,False
0,2,-0.9768281772332855,-2.392087275919351,-3.9,1,-0.44131014052297796,False,False
0,1,-0.9443649408713981,-3.783564803919824,-11.87,1,-0.6325225788608337,False,False
0,1,-1.1015460289290455,0.0,-27.33,1,-0.7355763839432833,False,False
0,1,-1.1664134775867077,0.0,-19.01,1,-0.5680923007252519,False,False
0,1,0.8385750241895672,0.0,-21.85,1,-0.2148515688502002,False,False
0,1,-0.8432567156206472,0.0,-0.73,1,-0.35800109809498093,False,False
0,1,2.405427883212588,0.0,-6.65,1,-0.23217153609094804,False,False
0,1,2.0692858267017726,0.0,1.12,1,-0.39497922815397746,False,False
0,2,-0.4512188685012732,0.0,-3.43,1,-0.3539309057934052,False,False
0,1,-0.021346595003772263,0.005686138252999883,-4.44,1,-0.41974678130824683,False,False
0,1,-1.6354187069168111,0.0,-11.54,1,-0.454906314806965,False,False
0,1,-0.24256879479350638,0.0,1.11,1,-0.6285389863954618,False,False
0,1,-1.5733253893664374,0.0,0.41,1,-0.33920893363876947,False,False
0,1,2.3786309571975024,0.0,-13.48,1,-0.5248789824595861,False,False
0,1,0.20985067195897814,0.0,2.4,1,-0.8858270997567705,False,False
0,1,1.8886721843974539,-4.742416546677687,0.970000000000001,1,-0.31383518163107404,False,False
0,1,-0.4884040301521623,0.0,-20.12,2,-0.37791906042184087,False,False
0,1,-0.4292619159074148,0.0,-10.09,2,-0.4234705742650076,False,False
0,1,0.3247115046139468,0.0,-12.74,1,0.2145970188841418,False,False
0,1,0.9304754951267645,0.0,-30.1,1,0.35315675681012443,False,False
0,1,-0.44620182288170873,-0.6157219393591462,-17.58,1,0.571301744207343,False,False
0,2,-0.19009640001947392,-1.441013656721775,-17.51,1,1.3271451145935778,False,False
0,1,0.7712285647551791,0.0,-16.66,1,0.9701805897617651,False,False
1,1,1.3399844658154452,0.0,23.01,1,-0.9767569277706966,False,False
0,2,-1.12669028109298,0.0,-12.04,1,0.51518505034732,False,False
0,1,-1.3092517175790122,0.0,-20.38,1,0.06244110667417223,False,False
0,1,-0.3793865800423334,0.0,-10.33,1,0.42494802102302404,False,False
0,1,-0.9225850604758775,0.0,-10.2,1,-0.6594551279201966,False,False
0,1,-0.4318589748163658,0.0,0.0,1,-0.9120668501265035,True,False
0,2,0.6456843761338439,0.0,0.0,1,-0.9040996651957596,True,False
0,3,-1.71144170406974,1.11492414237304,-16.8565,1,-0.9034068665061296,True,False
0,4,0.29348777364042244,0.2810563359767297,1.164,1,-0.9237578280140083,True,False
0,5,0.39542233581674874,-3.065080164947241,-33.26,1,-0.892668486816866,True,False
0,1,-1.1626359373555064,1.024670222632019,5.96,1,-0.9300796160568812,True,False
0,2,-0.5343247535877047,-3.126155501460077,-27.98,1,-0.9487851806768889,True,False
0,1,-0.43404286526252917,0.0,-16.4,2,0.5338040151311241,True,False
0,1,-0.04896985794443277,0.6445539114009003,-13.11,2,0.12548578743049435,True,False
0,2,0.8084727504721807,-0.3949553338769784,-7.8,2,0.7539407987610287,True,False
0,3,0.3080667179702155,-0.9681952858076235,-0.11,2,-0.16600926123129145,True,False
0,4,0.1900776098112831,-2.98727614003501,-34.75,2,1.292158780767267,True,False
0,1,0.2465046170148546,0.0,-30.81,2,0.5787493301208646,True,False
0,1,-0.985563739017939,0.0,-26.89,2,0.8777785645323757,True,False
0,1,0.5369620463545776,0.0,-32.91,2,0.2853490850625967,True,False
0,1,0.597343665987688,0.0,-27.77,1,-0.30465559899347766,True,False
